ts,requestId,platform,stage,action,selector,url,result,elapsedMs,counts_json,note
2026-02-18T22:14:27.542Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,357,{},post_navigation_settle
2026-02-18T22:14:27.666Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,103,{},failure_capture
2026-02-18T22:14:27.699Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,32,{},failure_capture
2026-02-18T22:14:28.156Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":9}",Salesforce (linkedin-urn:ember425)
2026-02-18T22:14:28.160Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Salesforce (linkedin-urn:ember425)
2026-02-18T22:14:29.339Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1170,{},navigate_inbox
2026-02-18T22:14:30.396Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1055,{},post_goto_domcontentloaded
2026-02-18T22:14:30.750Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:14:30.868Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,101,{},failure_capture
2026-02-18T22:14:30.902Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,34,{},failure_capture
2026-02-18T22:14:31.613Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":10}",Lola Peattie (linkedin-urn:ember433)
2026-02-18T22:14:31.617Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Lola Peattie (linkedin-urn:ember433)
2026-02-18T22:14:32.589Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,968,{},navigate_inbox
2026-02-18T22:14:33.497Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,907,{},post_goto_domcontentloaded
2026-02-18T22:14:33.851Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:14:33.952Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,86,{},failure_capture
2026-02-18T22:14:33.990Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,37,{},failure_capture
2026-02-18T22:14:34.830Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":11}",Ben Watson (linkedin-urn:ember512)
2026-02-18T22:14:34.834Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Ben Watson (linkedin-urn:ember512)
2026-02-18T22:14:35.987Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1146,{},navigate_inbox
2026-02-18T22:14:36.985Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,996,{},post_goto_domcontentloaded
2026-02-18T22:14:37.342Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,356,{},post_navigation_settle
2026-02-18T22:14:37.451Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,89,{},failure_capture
2026-02-18T22:14:37.491Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,40,{},failure_capture
2026-02-18T22:14:37.926Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":12}",Jack Ramsay (linkedin-urn:ember514)
2026-02-18T22:14:37.932Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Jack Ramsay (linkedin-urn:ember514)
2026-02-18T22:14:38.327Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,388,{},navigate_inbox
2026-02-18T22:14:39.159Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,832,{},post_goto_domcontentloaded
2026-02-18T22:14:39.512Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:14:39.635Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,100,{},failure_capture
2026-02-18T22:14:39.666Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,31,{},failure_capture
2026-02-18T22:14:40.616Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":13}",Janakan Arulkumarasan (linkedin-urn:ember515)
2026-02-18T22:14:40.621Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Janakan Arulkumarasan (linkedin-urn:ember515)
2026-02-18T22:14:41.560Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,934,{},navigate_inbox
2026-02-18T22:14:42.683Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1122,{},post_goto_domcontentloaded
2026-02-18T22:14:43.036Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:14:43.145Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,89,{},failure_capture
2026-02-18T22:14:43.179Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,34,{},failure_capture
2026-02-18T22:14:43.648Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":14}",LinkedIn for Sales (linkedin-urn:ember516)
2026-02-18T22:14:43.652Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn for Sales (linkedin-urn:ember516)
2026-02-18T22:14:44.145Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,486,{},navigate_inbox
2026-02-18T22:14:44.939Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,794,{},post_goto_domcontentloaded
2026-02-18T22:14:45.294Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,354,{},post_navigation_settle
2026-02-18T22:14:45.479Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,92,{},failure_capture
2026-02-18T22:14:45.512Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:14:46.116Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":15}",PagerDuty (linkedin-urn:ember517)
2026-02-18T22:14:46.120Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},PagerDuty (linkedin-urn:ember517)
2026-02-18T22:14:47.137Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1010,{},navigate_inbox
2026-02-18T22:14:48.029Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,891,{},post_goto_domcontentloaded
2026-02-18T22:14:48.381Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:14:48.506Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,100,{},failure_capture
2026-02-18T22:14:48.537Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,31,{},failure_capture
2026-02-18T22:14:48.922Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":16}",Amani Williams (linkedin-urn:ember518)
2026-02-18T22:14:48.926Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Amani Williams (linkedin-urn:ember518)
2026-02-18T22:14:49.341Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,407,{},navigate_inbox
2026-02-18T22:14:50.204Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,863,{},post_goto_domcontentloaded
2026-02-18T22:14:50.560Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,355,{},post_navigation_settle
2026-02-18T22:14:50.669Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,88,{},failure_capture
2026-02-18T22:14:50.703Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:14:51.701Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":17}",Lenovo (linkedin-urn:ember519)
2026-02-18T22:14:51.708Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Lenovo (linkedin-urn:ember519)
2026-02-18T22:14:52.617Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,906,{},navigate_inbox
2026-02-18T22:14:53.665Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1048,{},post_goto_domcontentloaded
2026-02-18T22:14:54.020Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:14:54.111Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,78,{},failure_capture
2026-02-18T22:14:54.144Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:14:54.615Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":18}",Jemima Orakwue (linkedin-urn:ember520)
2026-02-18T22:14:54.625Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Jemima Orakwue (linkedin-urn:ember520)
2026-02-18T22:14:55.822Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1185,{},navigate_inbox
2026-02-18T22:14:56.714Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,891,{},post_goto_domcontentloaded
2026-02-18T22:14:57.067Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:14:57.185Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,97,{},failure_capture
2026-02-18T22:14:57.216Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,31,{},failure_capture
2026-02-18T22:14:57.948Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":19}",David Obembe (linkedin-urn:ember521)
2026-02-18T22:14:57.956Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},David Obembe (linkedin-urn:ember521)
2026-02-18T22:14:59.278Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1313,{},navigate_inbox
2026-02-18T22:15:00.222Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,943,{},post_goto_domcontentloaded
2026-02-18T22:15:00.577Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,354,{},post_navigation_settle
2026-02-18T22:15:00.702Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,97,{},failure_capture
2026-02-18T22:15:00.740Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,38,{},failure_capture
2026-02-18T22:15:01.727Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":20}",Daniel Muratov (linkedin-urn:ember49)
2026-02-18T22:15:01.732Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Daniel Muratov (linkedin-urn:ember49)
2026-02-18T22:15:02.899Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1156,{},navigate_inbox
2026-02-18T22:15:03.712Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,813,{},post_goto_domcontentloaded
2026-02-18T22:15:04.063Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:15:04.162Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,84,{},failure_capture
2026-02-18T22:15:04.195Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:15:04.628Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":21}",Dimetri West-Howard (linkedin-urn:ember57)
2026-02-18T22:15:04.635Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Dimetri West-Howard (linkedin-urn:ember57)
2026-02-18T22:15:05.098Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,458,{},navigate_inbox
2026-02-18T22:15:06.004Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,905,{},post_goto_domcontentloaded
2026-02-18T22:15:06.364Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,358,{},post_navigation_settle
2026-02-18T22:15:06.554Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,153,{},failure_capture
2026-02-18T22:15:06.586Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,32,{},failure_capture
2026-02-18T22:15:07.599Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":22}",Rolanda Bleoue (linkedin-urn:ember65)
2026-02-18T22:15:07.640Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Rolanda Bleoue (linkedin-urn:ember65)
2026-02-18T22:15:08.839Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1182,{},navigate_inbox
2026-02-18T22:15:10.069Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1230,{},post_goto_domcontentloaded
2026-02-18T22:15:10.423Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:15:10.547Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,96,{},failure_capture
2026-02-18T22:15:10.576Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,29,{},failure_capture
2026-02-18T22:15:11.610Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":23}",Lubosi Kongwa (linkedin-urn:ember73)
2026-02-18T22:15:11.615Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Lubosi Kongwa (linkedin-urn:ember73)
2026-02-18T22:15:12.542Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,917,{},navigate_inbox
2026-02-18T22:15:13.447Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,905,{},post_goto_domcontentloaded
2026-02-18T22:15:13.799Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:15:13.915Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,93,{},failure_capture
2026-02-18T22:15:13.948Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,32,{},failure_capture
2026-02-18T22:15:14.917Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":24}",Elizabeth Whan (linkedin-urn:ember81)
2026-02-18T22:15:14.923Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Elizabeth Whan (linkedin-urn:ember81)
2026-02-18T22:15:16.150Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1209,{},navigate_inbox
2026-02-18T22:15:17.703Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1552,{},post_goto_domcontentloaded
2026-02-18T22:15:18.059Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,354,{},post_navigation_settle
2026-02-18T22:15:18.168Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,88,{},failure_capture
2026-02-18T22:15:18.201Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:15:18.997Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":25}",Laxmi P (linkedin-urn:ember89)
2026-02-18T22:15:19.000Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Laxmi P (linkedin-urn:ember89)
2026-02-18T22:15:20.204Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1178,{},navigate_inbox
2026-02-18T22:15:21.244Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1038,{},post_goto_domcontentloaded
2026-02-18T22:15:21.599Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:15:21.723Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,105,{},failure_capture
2026-02-18T22:15:21.757Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,34,{},failure_capture
2026-02-18T22:15:22.157Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":26}",Nnenna Nwabuisi (linkedin-urn:ember97)
2026-02-18T22:15:22.163Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Nnenna Nwabuisi (linkedin-urn:ember97)
2026-02-18T22:15:22.618Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,435,{},navigate_inbox
2026-02-18T22:15:23.881Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1262,{},post_goto_domcontentloaded
2026-02-18T22:15:24.236Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,354,{},post_navigation_settle
2026-02-18T22:15:24.369Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,97,{},failure_capture
2026-02-18T22:15:24.402Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:15:25.358Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":27}",Suhail Malik (linkedin-urn:ember105)
2026-02-18T22:15:25.366Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Suhail Malik (linkedin-urn:ember105)
2026-02-18T22:15:30.277Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,4891,{},navigate_inbox
2026-02-18T22:15:31.220Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,941,{},post_goto_domcontentloaded
2026-02-18T22:15:31.574Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:15:31.684Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,85,{},failure_capture
2026-02-18T22:15:31.716Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,31,{},failure_capture
2026-02-18T22:15:32.200Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":28}",Jessica Essien (linkedin-urn:ember113)
2026-02-18T22:15:32.211Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Jessica Essien (linkedin-urn:ember113)
2026-02-18T22:15:33.668Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1435,{},navigate_inbox
2026-02-18T22:15:34.631Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,962,{},post_goto_domcontentloaded
2026-02-18T22:15:34.982Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:15:35.105Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,101,{},failure_capture
2026-02-18T22:15:35.136Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,30,{},failure_capture
2026-02-18T22:15:35.543Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":29}",MIRACLE OJIEH (linkedin-urn:ember122)
2026-02-18T22:15:35.550Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},MIRACLE OJIEH (linkedin-urn:ember122)
2026-02-18T22:15:35.920Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,364,{},navigate_inbox
2026-02-18T22:15:36.634Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,710,{},post_goto_domcontentloaded
2026-02-18T22:15:36.985Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:15:37.103Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,95,{},failure_capture
2026-02-18T22:15:37.134Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,31,{},failure_capture
2026-02-18T22:15:37.557Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":30}",LinkedIn Thread 11 (linkedin-urn:ember131)
2026-02-18T22:15:37.564Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 11 (linkedin-urn:ember131)
2026-02-18T22:15:37.867Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,298,{},navigate_inbox
2026-02-18T22:15:38.499Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,632,{},post_goto_domcontentloaded
